,video_path,time,species,image_id
1005,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3L_2023-04-19/100GOPRO/GH050009.MP4,580,Sphyrna lewini,1005
1006,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3L_2023-04-19/100GOPRO/GH050009.MP4,581,Sphyrna lewini,1006
1007,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3L_2023-04-19/100GOPRO/GH050009.MP4,582,Sphyrna lewini,1007
1008,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3L_2023-04-19/100GOPRO/GH050009.MP4,583,Sphyrna lewini,1008
1009,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3L_2023-04-19/100GOPRO/GH050009.MP4,584,Sphyrna lewini,1009
1010,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3L_2023-04-19/100GOPRO/GH050009.MP4,585,Sphyrna lewini,1010
1011,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3L_2023-04-19/100GOPRO/GH050009.MP4,586,Sphyrna lewini,1011
1012,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3L_2023-04-19/100GOPRO/GH050009.MP4,587,Sphyrna lewini,1012
1013,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3L_2023-04-19/100GOPRO/GH050009.MP4,588,Sphyrna lewini,1013
1014,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3L_2023-04-19/100GOPRO/GH050009.MP4,589,Sphyrna lewini,1014
1015,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3L_2023-04-19/100GOPRO/GH050009.MP4,590,Sphyrna lewini,1015
1016,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3L_2023-04-19/100GOPRO/GH050009.MP4,591,Sphyrna lewini,1016
1017,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH010007.MP4,629,Carcharhinus galapaguensis,1017
1018,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH010007.MP4,630,Carcharhinus galapaguensis,1018
1019,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH010007.MP4,631,Carcharhinus galapaguensis,1019
1020,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH010007.MP4,632,Carcharhinus galapaguensis,1020
1021,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH010007.MP4,633,Carcharhinus galapaguensis,1021
1022,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH010007.MP4,634,Carcharhinus galapaguensis,1022
1023,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH010007.MP4,635,Carcharhinus galapaguensis,1023
1024,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH010007.MP4,636,Carcharhinus galapaguensis,1024
1025,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH020007.MP4,159,Carcharhinus albimarginatus,1025
1026,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH020007.MP4,160,Carcharhinus albimarginatus,1026
1027,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH020007.MP4,161,Carcharhinus albimarginatus,1027
1028,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH020007.MP4,162,Carcharhinus albimarginatus,1028
1029,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH020007.MP4,163,Carcharhinus albimarginatus,1029
1030,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH020007.MP4,164,Carcharhinus albimarginatus,1030
1031,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH020007.MP4,165,Carcharhinus albimarginatus,1031
1032,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH020007.MP4,166,Carcharhinus albimarginatus,1032
1033,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH020007.MP4,167,Carcharhinus albimarginatus,1033
1034,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH020007.MP4,168,Carcharhinus albimarginatus,1034
1035,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH020007.MP4,169,Carcharhinus albimarginatus,1035
1036,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH020007.MP4,170,Carcharhinus albimarginatus,1036
1037,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH020007.MP4,171,Carcharhinus albimarginatus,1037
1038,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH020007.MP4,172,Carcharhinus albimarginatus,1038
1039,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH020007.MP4,173,Carcharhinus albimarginatus,1039
1040,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH020007.MP4,174,Carcharhinus albimarginatus,1040
1041,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH030007.MP4,369,Carcharhinus falciformis,1041
1042,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH030007.MP4,370,Carcharhinus falciformis,1042
1043,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH030007.MP4,371,Carcharhinus falciformis,1043
1044,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH030007.MP4,372,Carcharhinus falciformis,1044
1045,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,355,Sphyrna lewini,1045
1046,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,356,Sphyrna lewini,1046
1047,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,357,Sphyrna lewini,1047
1048,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,358,Sphyrna lewini,1048
1049,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,359,Sphyrna lewini,1049
1050,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,360,Sphyrna lewini,1050
1051,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,361,Sphyrna lewini,1051
1052,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,362,Sphyrna lewini,1052
1053,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,363,Sphyrna lewini,1053
1054,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,364,Sphyrna lewini,1054
1055,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,365,Sphyrna lewini,1055
1056,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,366,Sphyrna lewini,1056
1057,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,367,Sphyrna lewini,1057
1058,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,368,Sphyrna lewini,1058
1059,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,369,Sphyrna lewini,1059
1060,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,370,Sphyrna lewini,1060
1061,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,371,Sphyrna lewini,1061
1062,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,372,Sphyrna lewini,1062
1063,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,373,Sphyrna lewini,1063
1064,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,374,Sphyrna lewini,1064
1065,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,375,Sphyrna lewini,1065
1066,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,376,Sphyrna lewini,1066
1067,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,377,Sphyrna lewini,1067
1068,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,378,Sphyrna lewini,1068
1069,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,379,Sphyrna lewini,1069
1070,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,380,Sphyrna lewini,1070
1071,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,381,Sphyrna lewini,1071
1072,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,382,Sphyrna lewini,1072
1073,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,383,Sphyrna lewini,1073
1074,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,384,Sphyrna lewini,1074
1075,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,385,Sphyrna lewini,1075
1076,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,386,Sphyrna lewini,1076
1077,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,387,Sphyrna lewini,1077
1078,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,388,Sphyrna lewini,1078
1079,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,389,Sphyrna lewini,1079
1080,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,390,Sphyrna lewini,1080
1081,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,391,Sphyrna lewini,1081
1082,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,392,Sphyrna lewini,1082
1083,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,393,Sphyrna lewini,1083
1084,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,394,Sphyrna lewini,1084
1085,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,395,Sphyrna lewini,1085
1086,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,396,Sphyrna lewini,1086
1087,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,397,Sphyrna lewini,1087
1088,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,398,Sphyrna lewini,1088
1089,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,399,Sphyrna lewini,1089
1090,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,400,Sphyrna lewini,1090
1091,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,401,Sphyrna lewini,1091
1092,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,402,Sphyrna lewini,1092
1093,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,403,Sphyrna lewini,1093
1094,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,404,Sphyrna lewini,1094
1095,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,405,Sphyrna lewini,1095
1096,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,406,Sphyrna lewini,1096
1097,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,407,Sphyrna lewini,1097
1098,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,408,Sphyrna lewini,1098
1099,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,409,Sphyrna lewini,1099
1100,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,410,Sphyrna lewini,1100
1101,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,411,Sphyrna lewini,1101
1102,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,412,Sphyrna lewini,1102
1103,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,413,Sphyrna lewini,1103
1104,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,414,Sphyrna lewini,1104
1105,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,415,Sphyrna lewini,1105
1106,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,416,Sphyrna lewini,1106
1107,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,417,Sphyrna lewini,1107
1108,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,418,Sphyrna lewini,1108
1109,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,419,Sphyrna lewini,1109
1110,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,420,Sphyrna lewini,1110
1111,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,421,Sphyrna lewini,1111
1112,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,422,Sphyrna lewini,1112
1113,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,423,Sphyrna lewini,1113
1114,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,424,Sphyrna lewini,1114
1115,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,425,Sphyrna lewini,1115
1116,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,426,Sphyrna lewini,1116
1117,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,427,Sphyrna lewini,1117
1118,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,428,Sphyrna lewini,1118
1119,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,429,Sphyrna lewini,1119
1120,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,430,Sphyrna lewini,1120
1121,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,431,Sphyrna lewini,1121
1122,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,432,Sphyrna lewini,1122
1123,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,433,Sphyrna lewini,1123
1124,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,434,Sphyrna lewini,1124
1125,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,435,Sphyrna lewini,1125
1126,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,436,Sphyrna lewini,1126
1127,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,437,Sphyrna lewini,1127
1128,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,438,Sphyrna lewini,1128
1129,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,439,Sphyrna lewini,1129
1130,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,440,Sphyrna lewini,1130
1131,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,441,Sphyrna lewini,1131
1132,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,442,Sphyrna lewini,1132
1133,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,443,Sphyrna lewini,1133
1134,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,444,Sphyrna lewini,1134
1135,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,445,Sphyrna lewini,1135
1136,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,446,Sphyrna lewini,1136
1137,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,447,Sphyrna lewini,1137
1138,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,448,Sphyrna lewini,1138
1139,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,449,Sphyrna lewini,1139
1140,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,450,Sphyrna lewini,1140
1141,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,451,Sphyrna lewini,1141
1142,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,452,Sphyrna lewini,1142
1143,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,453,Sphyrna lewini,1143
1144,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,454,Sphyrna lewini,1144
1145,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,455,Sphyrna lewini,1145
1146,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,456,Sphyrna lewini,1146
1147,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,457,Sphyrna lewini,1147
1148,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,458,Sphyrna lewini,1148
1149,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,459,Sphyrna lewini,1149
1150,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,460,Sphyrna lewini,1150
1151,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,461,Sphyrna lewini,1151
1152,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,462,Sphyrna lewini,1152
1153,/Volumes/Expansion/Expedicion Revillagigedo/19-04-23_San Benedicto/Cañon/SB_S006_F3R_2023-04-19/100GOPRO/GH050007.MP4,463,Sphyrna lewini,1153
